trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,hour,day,month
2019-02-08 06:22:42,676281772837,fraud_Ledner-Pfannerstill,gas_transport,34.16,F,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,29.985454,-85.011588,0,6,8,2
2019-04-08 09:19:55,676248282243,fraud_Lesch Ltd,shopping_pos,3.48,F,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,26.18663,-82.142689,0,9,8,4
2019-06-08 03:52:46,6544734391390261,fraud_Berge LLC,gas_transport,69.83,M,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,40.928222,-87.631578,0,3,8,6
2019-08-08 15:13:09,3547574373318979,fraud_Heller PLC,health_fitness,112.21,M,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,39.296904,-87.597114,0,15,8,8
2019-07-15 09:50:54,213191402330021,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,66.32,M,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,43.631219,-87.978109,0,9,15,7
2019-08-21 13:32:59,4189814094741,fraud_Kozey-Kuhlman,personal_care,64.99,M,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,1998-02-03,34.346999,-86.103589,0,13,21,8
2019-07-15 21:59:57,4488258847705225890,"fraud_Nienow, Barrows and Romaguera",personal_care,68.56,F,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,33.134765,-81.955445,0,21,15,7
2019-08-10 09:47:42,346273234529002,fraud_Rau and Sons,grocery_pos,184.24,F,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,37.643848,-81.34128100000001,0,9,10,8
2020-03-26 15:38:02,6011893664860915,fraud_Williamson LLC,misc_pos,44.93,F,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,38.656825,-104.399847,0,15,26,3
2019-04-23 23:45:01,377026671291680,"fraud_Haley, Jewess and Bechtelar",shopping_pos,7.86,F,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,36.844788,-91.455092,0,23,23,4
2019-06-15 17:48:54,4839043708100390,fraud_Corwin-Gorczany,misc_net,208.47,F,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,40.798221000000005,-92.184778,0,17,15,6
2019-05-30 11:59:50,4158945090781624,"fraud_Johnston, Nikolaus and Maggio",grocery_net,8.45,M,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,41.06938,-80.692867,0,11,30,5
2020-06-14 15:43:14,3575789281659026,fraud_Cartwright PLC,kids_pets,12.74,F,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,39.731669,-93.873448,0,15,14,6
2019-08-22 16:08:56,343746486082492,"fraud_Hettinger, McCullough and Fay",home,15.69,M,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,44.010112,-86.68261899999999,0,16,22,8
2019-12-22 11:13:58,4452366298769043,"fraud_Kutch, Hermiston and Farrell",gas_transport,53.97,F,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,32.793064,-96.795704,0,11,22,12
2020-01-21 22:12:23,213113338379864,fraud_Gislason Group,travel,1.81,M,Kingsville,MD,21087,39.4558,-76.4147,5451,Science writer,1961-12-05,40.250622,-77.266823,0,22,21,1
2019-06-21 21:39:06,4897067971111209737,"fraud_Hyatt, Russel and Gleichner",health_fitness,55.46,M,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,28.202297,-83.50381,0,21,21,6
2019-06-20 15:59:05,4383521454815,fraud_Kuhn Group,food_dining,165.91,M,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,39.777423,-87.001328,0,15,20,6
2019-03-20 14:13:55,6011860238257910,fraud_Brown Inc,kids_pets,35.78,F,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,36.793445,-98.38061,0,14,20,3
2020-02-03 23:24:28,346273234529002,fraud_Gerhold LLC,home,81.0,F,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,37.38317,-80.461651,0,23,3,2
2020-03-17 15:31:45,180064817343047,fraud_Dibbert and Sons,entertainment,62.54,F,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,37.737625,-87.192999,0,15,17,3
2019-03-17 03:57:58,2720894374956739,fraud_Friesen-Stamm,gas_transport,66.76,F,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,43.571944,-83.288073,0,3,17,3
2020-01-27 02:01:52,4424338559877976,fraud_Kutch LLC,gas_transport,57.23,F,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,41.193331,-82.776216,0,2,27,1
2019-06-23 20:20:26,6526448584969862,fraud_Langworth LLC,personal_care,13.49,M,West Long Branch,NJ,7764,40.2878,-74.0162,8097,Mechanical engineer,1964-02-18,40.170514,-73.50454599999999,0,20,23,6
2019-01-07 22:18:55,3513618443244549,"fraud_Larson, Quitzon and Spencer",travel,4.62,F,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,44.550585,-98.097075,0,22,7,1
2019-12-20 23:31:39,4800395067176717,"fraud_Hills, Hegmann and Schaefer",health_fitness,44.3,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,41.502607,-97.859725,0,23,20,12
2020-01-15 23:48:21,3506592072985012,fraud_Gleason and Sons,kids_pets,26.49,M,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,38.131527,-90.396577,0,23,15,1
2019-12-02 02:41:46,30328384440870,"fraud_Robel, Cummerata and Prosacco",gas_transport,43.62,F,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,39.294864,-94.066504,0,2,2,12
2019-10-23 21:39:32,6011542681743618,"fraud_Walter, Hettinger and Kessler",personal_care,15.02,F,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,37.881121,-78.853794,0,21,23,10
2019-12-12 16:33:53,2286236465059468,fraud_Donnelly LLC,entertainment,15.26,F,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,37.982579,-94.54695,0,16,12,12
2020-03-23 12:09:40,36721445180895,"fraud_Lang, Towne and Schuppe",kids_pets,40.92,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,42.928266,-74.426975,0,12,23,3
2020-01-05 11:11:52,3560725013359375,"fraud_Rippin, Kub and Mann",misc_net,6.88,F,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,31.109387,-101.827087,0,11,5,1
2019-02-08 22:23:31,377234009633447,fraud_Tromp Group,travel,2.5,F,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,39.686613,-77.76037099999999,0,22,8,2
2019-07-02 11:56:50,3514897282719543,"fraud_Zboncak, Rowe and Murazik",shopping_net,37.62,M,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,42.31885,-77.36388199999999,0,11,2,7
2019-03-12 14:33:43,4512828414983801773,fraud_Osinski Inc,personal_care,76.19,F,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,40.240858,-79.22485,0,14,12,3
2019-05-13 05:08:45,4198470814557,"fraud_Osinski, Ledner and Leuschke",grocery_pos,87.74,F,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,41.184187,-95.777966,0,5,13,5
2019-03-10 09:14:40,4169759661243568,fraud_Sporer Inc,gas_transport,44.22,F,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,40.628284,-75.726617,0,9,10,3
2019-07-25 17:49:12,3573386445588324,"fraud_Hahn, Bahringer and McLaughlin",personal_care,91.75,F,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,45.847632,-99.077632,0,17,25,7
2020-03-01 16:05:23,5130484058948421,"fraud_Crist, Jakubowski and Littel",home,90.17,M,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,41.103857,-83.02084599999999,0,16,1,3
2019-12-31 14:21:55,4745996322265,"fraud_Cremin, Hamill and Reichel",misc_pos,89.51,F,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,40.562874,-86.537447,0,14,31,12
2019-04-07 03:14:30,5559857416065248,fraud_Kiehn-Emmerich,grocery_pos,127.19,M,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,41.592666,-123.249067,0,3,7,4
2020-04-18 02:34:35,4561892980175,"fraud_Reichert, Shanahan and Hayes",shopping_net,8.06,F,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,39.894252,-85.430939,0,2,18,4
2019-07-19 00:24:46,4560395181594436016,fraud_Bogisich-Homenick,misc_net,13.45,F,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,39.353393,-122.964374,0,0,19,7
2020-04-23 08:29:45,4761403817546679245,"fraud_Raynor, Reinger and Hagenes",gas_transport,55.05,F,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,37.324536,-91.718114,0,8,23,4
2019-12-07 19:54:55,213199865312311,"fraud_Bahringer, Osinski and Block",food_dining,9.85,M,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,35.075326000000004,-84.326313,0,19,7,12
2019-10-20 16:01:37,2720894374956739,"fraud_Reichel, Bradtke and Blanda",travel,7.85,F,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,43.0473,-83.179907,0,16,20,10
2019-10-28 02:30:08,340953839692349,fraud_Kutch Group,grocery_net,46.8,M,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,42.542627,-83.780167,0,2,28,10
2020-06-02 18:48:51,3598895972308782,"fraud_Witting, Beer and Ernser",home,169.74,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,41.138555,-82.88810699999999,0,18,2,6
2020-03-13 01:23:06,213175487106448,fraud_Bruen-Yost,misc_pos,7.55,F,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,33.175376,-100.277264,0,1,13,3
2019-07-30 06:39:23,3525590521269779,fraud_Schmitt Ltd,misc_net,1.72,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,35.862611,-78.61800500000001,0,6,30,7
2020-03-19 14:29:28,4488258847705225890,fraud_Marvin-Lind,personal_care,70.38,F,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,33.350668,-82.085353,0,14,19,3
2020-06-02 09:50:56,3556613125071656,"fraud_Tillman, Dickinson and Labadie",gas_transport,58.26,M,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,29.016243,-94.523018,0,9,2,6
2019-12-26 15:13:18,213112402583773,"fraud_Monahan, Bogisich and Ledner",misc_pos,9.91,F,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,34.838055,-81.92954399999999,0,15,26,12
2019-12-25 20:39:29,345933964507467,"fraud_Windler, Goodwin and Kovacek",home,6.15,F,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,39.040938,-75.13659,0,20,25,12
2019-06-20 22:40:12,6011381817520024,fraud_Thiel PLC,misc_pos,3.6,F,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,42.103525,-104.223677,0,22,20,6
2019-02-06 15:08:06,3525590521269779,"fraud_Durgan, Gislason and Spencer",home,49.76,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,36.813711,-80.02195,0,15,6,2
2019-12-11 23:28:23,370348764075623,fraud_Rau-Grant,kids_pets,51.26,M,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,30.254863,-90.539548,0,23,11,12
2019-08-25 08:39:32,6506982560413523,"fraud_Towne, Walker and Borer",grocery_net,62.32,F,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,34.328077,-94.071415,0,8,25,8
2019-07-12 04:52:54,371683116218417,fraud_Sawayn PLC,shopping_pos,119.2,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,40.495495,-73.328006,0,4,12,7
2020-06-11 14:25:30,4377338765909719,fraud_Sawayn PLC,shopping_pos,1.31,M,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,36.628022,-84.095321,0,14,11,6
2020-06-16 14:29:32,4099707841315751,fraud_Bernier and Sons,kids_pets,27.19,M,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,37.891853000000005,-77.502898,0,14,16,6
2019-11-24 04:43:24,342319985983023,fraud_Towne LLC,misc_pos,31.11,M,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,41.736838,-73.720054,0,4,24,11
2020-06-15 01:29:57,30135235368675,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,195.8,F,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,40.042482,-93.942695,0,1,15,6
2019-10-18 14:31:29,3563837241599446,"fraud_Denesik, Powlowski and Pouros",home,44.57,M,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,46.136569,-123.339001,0,14,18,10
2020-03-14 18:19:23,4681699462969,fraud_Ernser-Feest,home,117.24,M,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,35.099212,-86.82555699999999,0,18,14,3
2019-09-12 08:22:23,4502539526809429801,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,164.26,F,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,36.005603,-92.494034,0,8,12,9
2019-07-06 11:44:21,30150717898388,fraud_Cummerata-Jones,gas_transport,55.59,M,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,35.441499,-85.910561,0,11,6,7
2020-01-01 13:10:30,501882822387,fraud_Morissette-Schaefer,personal_care,13.96,F,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,32.057256,-91.772824,0,13,1,1
2019-09-20 17:21:56,4149635823017,"fraud_McCullough, Hudson and Schuster",food_dining,36.58,M,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,34.349491,-87.144995,0,17,20,9
2019-09-25 13:51:07,4477156602511939689,fraud_Schmeler-Howe,personal_care,120.07,F,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,40.820565,-112.390442,0,13,25,9
2019-05-24 03:45:34,4716561796955522,fraud_Cole PLC,grocery_pos,73.28,F,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,48.836649,-112.474641,0,3,24,5
2020-01-29 06:40:10,30175986190993,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,4.42,F,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,47.056956,-96.614408,0,6,29,1
2019-06-19 02:30:32,30371006069917,fraud_Lockman Ltd,grocery_pos,124.41,M,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,38.834228,-89.474448,0,2,19,6
2019-08-24 02:46:00,180011453250192,"fraud_Towne, Greenholt and Koepp",shopping_net,83.66,M,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,40.32428,-90.875232,0,2,24,8
2019-01-06 11:04:00,4482427013979020,"fraud_Douglas, Schneider and Turner",shopping_pos,4.73,F,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,38.538582,-82.554909,0,11,6,1
2020-01-19 04:23:02,676298633337,"fraud_Rippin, Kub and Mann",misc_net,379.86,F,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,39.422738,-79.816664,0,4,19,1
2020-01-21 15:48:49,2291163933867244,"fraud_Hintz, Bauch and Smith",health_fitness,22.82,M,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,33.619386,-81.28451899999999,0,15,21,1
2019-07-04 06:42:28,4292743669224718067,"fraud_Raynor, Reinger and Hagenes",gas_transport,70.0,M,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,38.409465,-76.260361,0,6,4,7
2019-02-27 16:40:04,2264937662466770,fraud_Ernser-Feest,home,35.64,M,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,29.124939,-99.409347,0,16,27,2
2019-12-27 20:50:08,375767678113375,fraud_Weimann-Lockman,kids_pets,112.62,M,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,39.069757,-78.30516999999999,0,20,27,12
2020-04-03 13:26:40,3541160328600277,fraud_Kassulke Inc,entertainment,42.26,M,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,39.841327,-90.972971,0,13,3,4
2019-02-11 16:25:43,4716561796955522,"fraud_Douglas, Schneider and Turner",shopping_pos,4.51,F,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,49.081519,-113.408742,0,16,11,2
2019-08-16 04:58:21,375767678113375,fraud_Kihn-Schuster,food_dining,36.25,M,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,38.62241,-77.966992,0,4,16,8
2020-04-01 18:29:37,342952484382519,fraud_Haag-Blanda,food_dining,23.25,F,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,42.063902,-72.93095,0,18,1,4
2019-12-22 13:00:15,30442439074871,fraud_Stark-Koss,home,51.56,F,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,40.665544,-75.230822,0,13,22,12
2019-06-24 03:09:15,30290551782700,"fraud_Tillman, Dickinson and Labadie",gas_transport,61.51,M,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,37.580115,-87.004065,0,3,24,6
2019-02-02 14:42:08,4260128500325,fraud_Strosin-Cruickshank,grocery_pos,80.75,F,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,36.285866,-82.232067,0,14,2,2
2019-08-16 22:50:24,3566094707272327,fraud_Kerluke-Abshire,shopping_net,103.38,F,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,33.379886,-118.320033,0,22,16,8
2019-06-17 20:40:49,3547574373318979,fraud_Carroll PLC,health_fitness,13.54,M,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,38.772078,-87.612027,0,20,17,6
2019-03-29 01:54:05,4067137330196900,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,2.16,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,33.140188,-87.977455,0,1,29,3
2020-05-18 11:29:21,180064817343047,fraud_Hudson-Ratke,grocery_pos,117.04,F,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,37.46334,-86.55297900000001,0,11,18,5
2019-12-17 15:40:02,639023984367,fraud_Gleason and Sons,kids_pets,151.78,F,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,45.552487,-75.232357,0,15,17,12
2019-07-26 02:21:36,30135235368675,fraud_Lockman Ltd,grocery_pos,227.48,F,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,38.184382,-94.623893,0,2,26,7
2020-03-08 10:09:05,4069975342931683,fraud_Kuhic Inc,grocery_pos,189.52,F,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,37.783168,-81.153423,0,10,8,3
2019-09-08 13:56:03,30487648872433,fraud_Bernier and Sons,kids_pets,12.85,F,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,38.18203,-85.372755,0,13,8,9
2020-03-24 04:59:43,371009169330125,fraud_Koss and Sons,gas_transport,66.07,M,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,30.54655,-84.051123,0,4,24,3
2019-10-02 17:52:58,4181833256558613886,fraud_Predovic Inc,shopping_net,1.45,F,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,36.869569,-105.079572,0,17,2,10
2019-12-01 21:13:50,38797410705641,fraud_Botsford and Sons,home,74.38,M,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,41.486895,-74.351614,0,21,1,12
2019-01-10 14:25:25,2720830304681674,fraud_Lynch Ltd,shopping_pos,5.82,F,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,36.02078,-87.606286,0,14,10,1
2019-08-04 15:24:59,4715741951931168360,fraud_Gerhold LLC,home,74.7,M,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,36.231886,-96.092048,0,15,4,8
2020-02-01 13:54:59,4939976756738216,fraud_Schmidt and Sons,shopping_net,16.98,F,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,26.063975,-99.689402,0,13,1,2
2019-10-07 07:10:21,6523180720198790,fraud_Cummerata-Jones,gas_transport,42.95,M,Oakdale,NY,11769,40.7382,-73.1297,9506,"Biochemist, clinical",1953-04-13,40.467215,-73.730661,0,7,7,10
2019-05-04 20:49:14,4254074738931278,fraud_Kub-Heaney,health_fitness,110.62,M,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,41.655605,-77.151359,0,20,4,5
2020-05-12 18:26:55,4229733778084049,fraud_Larkin Ltd,kids_pets,80.32,M,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,38.619512,-85.11164699999999,0,18,12,5
2020-03-30 16:28:59,4189814094741,fraud_Spencer PLC,entertainment,14.63,M,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,1998-02-03,33.501736,-87.15083,0,16,30,3
2020-06-13 20:30:25,4926376199189801,"fraud_Schiller, Blanda and Johnson",home,22.55,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,35.716076,-91.591766,0,20,13,6
2019-05-15 21:53:07,3586008444788268,fraud_Friesen Inc,shopping_pos,705.87,F,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,47.179465,-122.790316,0,21,15,5
2019-09-08 07:51:12,3599237318576484,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,45.44,F,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,36.726271,-85.061243,0,7,8,9
2020-05-11 01:09:09,30044330818990,"fraud_Schaefer, Maggio and Daugherty",gas_transport,53.85,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,27.093797,-80.920485,0,1,11,5
2019-12-21 15:12:23,4998109455173950,fraud_Champlin and Sons,home,43.7,F,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,38.052242,-94.416443,0,15,21,12
2020-01-05 09:41:09,568279015842,"fraud_Yost, Block and Koepp",misc_pos,37.3,M,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,46.224564,-97.007165,0,9,5,1
2019-04-19 14:49:31,346208242862904,fraud_Ebert-Daugherty,travel,3.95,F,New York City,NY,10280,40.7105,-74.0163,1577385,"Pharmacist, hospital",1961-05-13,40.463862,-73.39863000000001,0,14,19,4
