trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,hour
2019-07-20 13:11:31,3521815216091574,fraud_Heaney-Marquardt,entertainment,69.34,M,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,39.880084,-104.862995,0,14
2019-08-22 08:04:58,630451534402,fraud_Cummings LLC,gas_transport,29.38,F,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,46.281104,-85.651753,0,9
2019-11-10 02:23:45,6011388901471808,fraud_Kuvalis Ltd,gas_transport,80.73,F,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,41.036776,-80.343924,0,3
2019-08-15 18:20:23,584673555952,fraud_Baumbach Ltd,personal_care,73.13,F,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,46.978949,-101.149102,0,19
2020-02-12 12:18:56,4736845434667908128,fraud_Jakubowski Inc,home,12.6,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,44.694274,-74.635329,0,13
2020-05-10 23:06:20,180084576295055,fraud_Altenwerth-Kilback,home,28.62,M,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,27.91549,-96.637808,0,24
2020-05-29 11:39:54,4810839835482794272,fraud_Heller-Langosh,gas_transport,57.89,F,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,36.812128,-93.450478,0,12
2019-04-28 13:50:04,30029052116970,fraud_Hamill-D'Amore,health_fitness,18.77,M,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,42.52739,-78.638488,0,14
2019-04-23 02:06:58,4066595222529,"fraud_Reichert, Shanahan and Hayes",shopping_net,9.36,F,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,37.645257,-82.803288,0,3
2020-04-09 18:38:35,30131826429364,"fraud_Langworth, Boehm and Gulgowski",shopping_net,282.27,F,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,36.091561,-83.53348299999999,0,19
2019-11-25 18:01:25,5127412150261034,fraud_Douglas-White,entertainment,15.89,M,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,38.771119,-76.614471,0,19
2020-04-12 11:05:38,4348786085525522,"fraud_Weimann, Kuhic and Beahan",shopping_pos,126.19,M,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,44.809507,-89.856379,0,12
2019-05-02 02:57:33,4302480582202074,"fraud_Jenkins, Hauck and Friesen",gas_transport,94.7,M,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,43.43995,-85.904739,0,3
2019-06-10 09:36:22,6550399784335736,fraud_Rutherford-Mertz,grocery_pos,78.69,M,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,26.509633,-83.120133,0,10
2019-12-19 23:30:56,4312133045694601139,fraud_Kirlin and Sons,personal_care,29.2,M,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1977-06-12,39.921795,-76.21848299999999,0,24
2019-12-04 17:50:33,2264937662466770,fraud_Dickinson Ltd,misc_pos,3.3,M,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,30.31115,-98.767826,0,18
2020-03-02 11:23:25,3511378610369890,fraud_Strosin-Cruickshank,grocery_pos,92.28,M,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,34.391196,-85.968846,0,12
2019-08-22 09:52:16,4319584480204988982,fraud_Durgan-Auer,misc_net,527.98,F,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,38.167449,-83.420886,0,10
2019-03-14 19:09:27,4158758517677931,fraud_Wilkinson LLC,personal_care,51.28,F,Hills,MN,56138,43.5335,-96.3645,899,Data scientist,1995-01-15,43.930244,-97.101604,0,20
2019-08-03 13:20:25,213141712584544,"fraud_Bernhard, Grant and Langworth",shopping_pos,35.48,F,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,33.134669,-89.30378,0,14
2020-04-12 05:08:00,30273037698427,fraud_Berge LLC,gas_transport,91.85,M,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,34.846526000000004,-91.34102,0,6
2019-12-17 14:37:05,6011492816282597,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1.85,M,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,33.060096,-92.982098,0,15
2019-09-02 01:59:49,3597980945245815,"fraud_Turcotte, McKenzie and Koss",entertainment,1.16,M,De Queen,AR,71832,34.0442,-94.3386,11253,"Scientist, biomedical",1957-04-25,33.144593,-95.130566,0,2
2019-08-16 13:44:57,375848982312810,fraud_Bernier and Sons,kids_pets,7.16,M,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,30.537523,-98.922484,0,14
2020-02-01 15:21:46,3501942333500073,fraud_Bednar PLC,kids_pets,2.55,F,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,33.027239,-112.479553,0,16
2020-03-16 11:32:05,30551643947183,"fraud_Harris, Gusikowski and Heaney",grocery_net,69.81,F,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,35.679903,-81.75804000000001,0,12
2019-11-14 01:04:36,2703186189652095,fraud_Lockman Ltd,grocery_pos,191.88,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,37.01882,-81.054565,0,2
2019-10-12 20:55:55,3518234918950662,fraud_Waelchi-Wolf,kids_pets,71.35,F,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,33.391434000000004,-97.266726,0,21
2019-06-17 16:49:12,180042946491150,fraud_Schmidt and Sons,shopping_net,3.8,M,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,28.488394,-82.875794,0,17
2020-03-02 11:20:03,349612764943496,fraud_Turner and Sons,shopping_pos,132.28,M,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,37.005311,-84.25761899999999,0,12
2019-01-12 07:28:02,3520550088202337,fraud_Cummerata-Jones,gas_transport,44.05,M,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,48.684146000000005,-90.006688,0,8
2020-05-28 11:59:11,4951647200979051,"fraud_Olson, Becker and Koch",gas_transport,36.35,F,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,37.042144,-89.798643,0,12
2019-10-27 16:42:47,6540981358631302,fraud_Bogisich-Weimann,kids_pets,63.23,M,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,42.805311,-82.543048,0,17
2020-02-28 16:13:34,4452366298769043,"fraud_Langworth, Boehm and Gulgowski",shopping_net,7.02,F,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,32.225916,-96.839682,0,17
2020-03-09 12:17:28,4956828990005111019,"fraud_Dare, Casper and Bartoletti",kids_pets,37.97,M,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,40.284365,-73.7833,0,13
2019-09-17 01:16:38,345389171551808,"fraud_Jenkins, Hauck and Friesen",gas_transport,72.02,M,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,34.552664,-89.14955,0,2
2019-09-12 09:59:41,4783226709001,fraud_Strosin-Cruickshank,grocery_pos,168.64,F,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,39.147235,-99.759056,0,10
2019-10-18 16:21:22,571365235126,fraud_Kilback and Sons,entertainment,5.25,F,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,44.74306,-85.907569,0,17
2019-02-07 01:40:19,4777065439639721,fraud_Kutch LLC,gas_transport,64.04,M,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,39.316084,-74.734269,0,2
2019-06-07 18:56:17,3597926034019603,fraud_Bahringer-Streich,food_dining,6.48,M,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,34.617352000000004,-89.05381899999999,0,19
2019-07-19 20:41:12,3501942333500073,fraud_Kessler Inc,travel,3.2,F,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,33.807562,-112.039149,0,21
2019-08-02 17:10:26,3541160328600277,fraud_Beier LLC,entertainment,124.14,M,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,39.942056,-89.460724,0,18
2019-04-07 12:02:31,376445266762684,fraud_Bernier and Sons,kids_pets,29.49,F,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,41.062833000000005,-100.280362,0,13
2019-10-26 05:12:04,4254074738931278,"fraud_Roob, Conn and Tremblay",shopping_pos,1.03,M,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,42.879223,-77.477765,0,6
2020-04-07 18:37:22,4301028321766222513,"fraud_O'Reilly, Mohr and Purdy",home,88.35,M,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,40.411819,-79.57946700000001,0,19
2019-06-19 19:30:00,4149635823017,"fraud_Kutch, Steuber and Gerhold",food_dining,4.14,M,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,34.774704,-85.78947600000001,0,20
2020-03-13 14:16:41,4155021259183870,fraud_Kassulke PLC,shopping_net,9.02,F,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,35.025853999999995,-98.771347,0,15
2019-11-25 02:23:09,4306630852918,"fraud_Daugherty, Pouros and Beahan",shopping_pos,133.43,F,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,38.377883,-90.317248,0,3
2020-03-09 12:41:18,4890424426862856940,fraud_O'Connell-Ullrich,home,80.71,M,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,38.440236,-121.34778500000002,0,13
2020-06-07 20:43:46,2233882705243596,"fraud_Dare, Casper and Bartoletti",kids_pets,55.89,F,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,32.686215000000004,-89.212126,0,21
2019-07-06 09:25:39,630441765090,fraud_Harber Inc,gas_transport,72.59,F,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,32.210287,-99.805229,0,10
2020-03-03 17:48:17,4599735407877245080,fraud_Kulas Group,health_fitness,6.74,F,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,1964-12-30,36.32883,-88.577543,0,18
2020-02-04 22:04:38,3575789281659026,fraud_Bartoletti and Sons,personal_care,60.37,F,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,38.070829,-93.310717,0,23
2019-11-04 12:57:57,342351256941125,fraud_Quitzon-Goyette,home,69.96,F,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,32.672574,-84.480063,0,13
2020-01-26 05:08:22,3551512895305309,"fraud_Stehr, Jewess and Schimmel",misc_net,3.07,F,Rochester,KY,42273,37.2048,-86.8592,443,"Development worker, international aid",1947-07-15,37.867964,-86.36563199999999,0,6
2019-04-22 15:15:40,3514897282719543,fraud_Hammes-Beatty,kids_pets,124.88,M,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,42.913985,-77.712296,0,16
2020-03-30 18:36:04,3582754887089201,"fraud_Mante, Luettgen and Hackett",health_fitness,8.8,M,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,33.68583,-93.479125,0,19
2019-11-13 14:25:37,3523843138706408,fraud_Eichmann-Russel,misc_pos,1.44,F,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,33.164841,-87.728622,0,15
2019-10-24 01:26:19,4587577161160601,"fraud_Raynor, Reinger and Hagenes",gas_transport,83.9,F,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,43.620987,-69.60483,0,2
2020-02-23 13:56:26,4810789809665942990,fraud_Schoen Ltd,kids_pets,29.49,F,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,39.019057,-84.368261,0,14
2019-06-27 20:46:28,3523898249167098,"fraud_Wiza, Schaden and Stark",misc_pos,9.51,M,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,40.702323,-73.532996,0,21
2019-10-31 10:13:25,4092452671396169678,"fraud_Schultz, Simonis and Little",grocery_pos,150.24,M,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,34.296134,-79.13051800000001,0,11
2019-04-12 05:11:41,4223708906367574214,fraud_Hickle Group,shopping_pos,147.83,M,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,38.167499,-85.328429,0,6
2020-02-11 21:56:59,30234966027947,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,4.56,M,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,43.865417,-87.266029,0,22
2020-04-11 08:16:00,5410056176712193,"fraud_Morissette, Weber and Wiegand",grocery_net,22.12,M,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,1989-10-19,45.024371,-88.275632,0,9
2019-01-27 20:08:41,4260059589824237,fraud_O'Connell-Ullrich,home,99.6,M,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,1945-03-15,43.528719,-100.134244,0,21
2019-05-24 06:05:38,30044330818990,fraud_Stracke-Lemke,grocery_pos,205.04,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,25.93268,-81.33697,0,7
2019-12-17 23:45:13,6528911529051375,fraud_Grimes LLC,entertainment,5.11,F,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,1965-04-27,44.984306,-91.786462,0,24
2020-04-26 13:40:28,4769426683924058915,fraud_Medhurst Inc,home,244.88,F,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,40.999666,-77.240504,0,14
2019-03-31 14:29:08,4344955088481397,fraud_Lind-Buckridge,entertainment,73.42,M,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,39.988174,-78.941929,0,15
2019-05-07 07:42:56,4003989662068504,fraud_Sporer Inc,gas_transport,75.78,M,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,33.232959,-86.642191,0,8
2019-11-19 03:48:45,4328928491302401,fraud_Donnelly PLC,misc_net,21.13,F,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,43.755661,-88.77962099999999,0,4
2020-06-09 07:35:35,180094419304907,"fraud_Rowe, Batz and Goodwin",grocery_pos,183.05,F,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,33.83398,-117.051458,0,8
2019-09-15 08:05:43,3596357274378601,"fraud_Bernier, Streich and Jewess",grocery_net,29.85,M,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,40.215143,-78.454072,0,9
2019-08-05 12:46:08,30135235368675,"fraud_Quitzon, Green and Bashirian",shopping_pos,3.86,F,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,38.679052,-94.638489,0,13
2020-06-02 22:33:17,5154903938030655,"fraud_Yost, Schamberger and Windler",kids_pets,50.05,F,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993-10-05,38.584725,-79.606146,0,23
2020-01-19 11:24:13,213156747557083,fraud_Kutch LLC,gas_transport,61.67,M,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,33.564572,-118.200331,0,12
2019-08-07 13:48:18,3518758680062249,fraud_Kozey-Boehm,shopping_net,80.12,M,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,39.402273,-108.74745,0,14
2020-05-11 10:07:59,503848303379,fraud_Doyle Ltd,grocery_pos,69.81,M,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,26.626981,-81.3617,0,11
2019-12-06 18:04:15,4640395708703,"fraud_Lesch, D'Amore and Brown",food_dining,8.13,F,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,31.270666,-92.074365,0,19
2019-07-04 12:02:11,370612217861404,fraud_Haag-Blanda,food_dining,42.32,F,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,40.444988,-74.949461,0,13
2019-12-11 16:45:31,4623560839669,"fraud_Welch, Rath and Koepp",entertainment,32.0,M,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,42.501441,-93.596622,0,17
2019-07-20 00:02:04,4933461930348832,fraud_McDermott-Weimann,grocery_pos,57.86,M,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,45.529311,-93.481329,0,1
2019-09-26 17:47:31,347073228412010,fraud_Bauch-Blanda,entertainment,78.77,M,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,43.715764,-103.54272,0,18
2019-09-20 22:57:41,3565996340207976,fraud_Schoen-Quigley,kids_pets,14.03,M,El Paso,TX,79906,31.8092,-106.4247,749635,Market researcher,1973-01-21,31.083477,-106.525949,0,23
2019-06-23 16:10:11,3558881852140592,"fraud_Bahringer, Osinski and Block",food_dining,16.48,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,35.008543,-112.918593,0,17
2019-10-03 19:35:58,4158945090781624,"fraud_Hoppe, Harris and Bednar",entertainment,12.15,M,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,40.200254,-79.403575,0,20
2020-01-25 13:56:52,3590736522064285,fraud_Thompson-Gleason,health_fitness,62.45,F,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,34.181644,-91.828143,0,14
2019-08-31 17:04:25,676298633337,fraud_Bernhard-Lesch,food_dining,3.75,F,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,38.690797,-80.372702,0,18
2019-02-18 15:54:21,341546199006537,fraud_Schoen Ltd,kids_pets,2.58,M,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,64.441603,-165.90873,0,16
2019-06-08 19:31:56,3506042666828517,fraud_Lubowitz-Walter,kids_pets,114.6,F,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,37.173726,-82.070412,0,20
2019-05-25 14:01:50,676372984911,fraud_Eichmann-Russel,misc_pos,94.25,F,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,40.756052,-97.701771,0,15
2019-11-07 14:53:34,3523843138706408,fraud_Cormier LLC,shopping_net,3.5,F,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,32.062711,-87.712455,0,15
2020-03-14 18:45:08,3596357274378601,"fraud_Hills, Hegmann and Schaefer",health_fitness,50.38,M,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,41.387207,-78.028486,0,19
2019-06-03 06:30:03,36078114201167,fraud_Kling Inc,gas_transport,53.76,M,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,37.834217,-83.096402,0,7
2020-06-07 14:36:03,2512312531485080,fraud_Rolfson-Kunde,personal_care,1.21,M,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",1956-10-08,43.01618,-83.29780799999999,0,15
2019-12-25 00:07:04,4355790796238264643,fraud_Schmitt Inc,gas_transport,56.28,M,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,39.524707,-90.753325,0,1
2019-08-18 15:53:43,3598014571045296,"fraud_Heathcote, Yost and Kertzmann",shopping_net,7.44,F,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,35.698718,-77.96583199999999,0,16
2019-07-30 16:49:37,213154573301411,"fraud_Kling, Howe and Schneider",home,80.45,M,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,39.165536,-85.91296,0,17
2019-03-03 07:40:39,6011681934117244,fraud_Heidenreich PLC,grocery_pos,113.5,F,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,1956-06-22,37.213998,-87.915064,0,8
2020-06-15 15:45:33,4045036286570100739,fraud_Windler LLC,kids_pets,24.9,F,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,39.214466,-75.10694699999999,0,16
2020-03-02 21:59:14,630424987505,"fraud_Kutch, Steuber and Gerhold",food_dining,3.25,F,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,38.343577,-79.510238,0,22
2019-06-29 22:49:55,2703186189652095,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,1.2,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,35.894961,-80.223089,0,23
2019-08-02 09:00:40,371284424780634,fraud_Kunze Inc,grocery_pos,81.66,M,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",1952-01-29,33.855081,-101.154824,0,10
2019-05-23 12:26:52,2383461948823908,fraud_Beer-Jast,kids_pets,42.47,M,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,43.883836,-70.365041,0,13
2019-12-26 13:38:52,630424987505,fraud_Emmerich-Rau,personal_care,19.42,F,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,38.298447,-80.417807,0,14
2019-11-10 09:01:48,3558652751678952,"fraud_Huel, Hammes and Witting",grocery_pos,77.16,F,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,33.075513,-94.344023,0,10
2019-02-04 22:21:03,4169388510116,fraud_Botsford and Sons,home,60.45,F,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,42.294094,-76.55364399999999,0,23
2020-03-23 03:44:04,372382441451095,"fraud_Heathcote, Yost and Kertzmann",shopping_net,5.57,M,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,41.431036,-74.120795,0,4
2019-08-20 14:39:15,630441765090,"fraud_Bahringer, Bergnaum and Quitzon",home,49.62,F,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,32.005071,-99.900996,0,15
2019-10-19 18:15:58,371009169330125,fraud_Watsica LLC,personal_care,5.85,M,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,30.947908,-83.909612,0,19
2020-05-17 22:51:11,180046617132290,fraud_Heller PLC,health_fitness,8.54,F,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,38.38536,-89.044779,0,23
2020-05-07 18:30:22,340103199302564,fraud_Rau-Robel,kids_pets,44.78,F,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,36.253922,-78.817607,0,19
